Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,OptionType,Expiration,UndPrice
517.00,-,67.49,68.10,68.71,0,561,88.64%,1.00,0.0004,-0.21,0.00,Call,2025-03-12,585.0499877929688
518.00,-,65.93,67.14,68.35,0,19,96.00%,0.99,0.0007,-0.35,0.01,Call,2025-03-12,585.0499877929688
519.00,-,65.59,66.20,66.81,0,304,102.38%,0.99,0.0010,-0.54,0.01,Call,2025-03-12,585.0499877929688
520.00,74.23,64.60,65.52,66.43,7,398,121.91%,0.97,0.0018,-1.33,0.02,Call,2025-03-12,585.0499877929688
521.00,64.24,63.56,64.46,65.36,13,21,117.53%,0.97,0.0018,-1.20,0.02,Call,2025-03-12,585.0499877929688
522.00,-,61.96,62.85,63.73,0,16,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
523.00,71.50,61.59,62.21,62.82,4,162,97.08%,0.99,0.0011,-0.55,0.01,Call,2025-03-12,585.0499877929688
524.00,-,59.96,60.87,61.78,0,958,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
525.00,68.84,58.72,59.76,60.80,13,423,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
526.00,-,58.59,59.21,59.82,0,215,92.72%,0.99,0.0012,-0.55,0.01,Call,2025-03-12,585.0499877929688
527.00,64.59,56.99,57.87,58.74,1,222,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
528.00,-,56.51,57.11,57.70,0,230,75.87%,1.00,0.0006,-0.22,0.00,Call,2025-03-12,585.0499877929688
529.00,-,55.62,56.23,56.84,0,104,90.56%,0.98,0.0014,-0.61,0.01,Call,2025-03-12,585.0499877929688
530.00,58.35,54.62,55.21,55.80,5,519,87.38%,0.99,0.0014,-0.55,0.01,Call,2025-03-12,585.0499877929688
531.00,-,53.60,54.22,54.84,0,182,86.78%,0.98,0.0015,-0.58,0.01,Call,2025-03-12,585.0499877929688
532.00,-,51.64,53.09,54.53,0,132,64.45%,1.00,0.0004,-0.13,0.00,Call,2025-03-12,585.0499877929688
533.00,-,51.50,52.11,52.72,0,55,70.55%,0.99,0.0007,-0.23,0.00,Call,2025-03-12,585.0499877929688
534.00,-,49.64,50.70,51.75,0,165,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
535.00,60.13,49.62,50.22,50.83,2,361,81.32%,0.98,0.0017,-0.58,0.01,Call,2025-03-12,585.0499877929688
536.00,-,48.61,49.21,49.81,0,195,78.66%,0.98,0.0016,-0.54,0.01,Call,2025-03-12,585.0499877929688
537.00,-,47.30,48.64,49.99,0,261,98.34%,0.95,0.0032,-1.50,0.03,Call,2025-03-12,585.0499877929688
538.00,-,46.60,47.21,47.82,0,513,75.75%,0.98,0.0018,-0.54,0.01,Call,2025-03-12,585.0499877929688
539.00,-,45.63,46.23,46.83,0,341,75.80%,0.98,0.0019,-0.59,0.01,Call,2025-03-12,585.0499877929688
540.00,47.69,44.52,45.45,46.37,20,432,85.74%,0.96,0.0030,-1.08,0.02,Call,2025-03-12,585.0499877929688
541.00,-,43.61,44.68,45.75,0,371,92.52%,0.95,0.0037,-1.53,0.03,Call,2025-03-12,585.0499877929688
542.00,-,41.58,42.72,43.85,0,19,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
543.00,-,41.63,42.22,42.81,0,205,69.20%,0.98,0.0022,-0.55,0.01,Call,2025-03-12,585.0499877929688
544.00,43.00,40.63,41.23,41.83,3,178,68.42%,0.98,0.0023,-0.57,0.01,Call,2025-03-12,585.0499877929688
545.00,48.24,39.58,40.19,40.80,2,704,64.04%,0.98,0.0021,-0.46,0.01,Call,2025-03-12,585.0499877929688
546.00,-,38.63,39.22,39.81,0,43,64.79%,0.98,0.0024,-0.54,0.01,Call,2025-03-12,585.0499877929688
547.00,-,37.58,38.19,38.79,0,25,60.79%,0.98,0.0022,-0.45,0.01,Call,2025-03-12,585.0499877929688
548.00,47.10,36.64,37.25,37.86,1,815,63.69%,0.98,0.0029,-0.61,0.02,Call,2025-03-12,585.0499877929688
549.00,-,34.94,35.84,36.74,0,202,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-03-12,585.0499877929688
550.00,37.63,34.64,35.25,35.86,33,616,60.68%,0.98,0.0031,-0.60,0.02,Call,2025-03-12,585.0499877929688
551.00,44.25,33.54,34.15,34.76,9,641,52.17%,0.99,0.0022,-0.34,0.01,Call,2025-03-12,585.0499877929688
552.00,36.82,32.64,33.24,33.84,1,135,57.11%,0.98,0.0033,-0.57,0.02,Call,2025-03-12,585.0499877929688
553.00,-,31.62,32.19,32.75,0,579,52.20%,0.98,0.0029,-0.43,0.01,Call,2025-03-12,585.0499877929688
554.00,-,30.57,31.19,31.80,0,68,50.75%,0.98,0.0030,-0.43,0.01,Call,2025-03-12,585.0499877929688
555.00,35.00,29.60,30.21,30.82,1,"1,030",50.91%,0.98,0.0035,-0.49,0.02,Call,2025-03-12,585.0499877929688
556.00,36.36,28.60,29.21,29.81,2,"1,520",49.14%,0.98,0.0036,-0.47,0.02,Call,2025-03-12,585.0499877929688
557.00,-,27.65,28.24,28.84,0,304,49.82%,0.97,0.0043,-0.56,0.02,Call,2025-03-12,585.0499877929688
558.00,28.68,26.02,26.90,27.77,1,266,0.00%,1.00,0.0000,-0.07,0.00,Call,2025-03-12,585.0499877929688
559.00,-,25.02,25.90,26.78,0,521,0.00%,1.00,0.0000,-0.07,0.00,Call,2025-03-12,585.0499877929688
560.00,33.02,24.64,25.20,25.76,10,"1,173",42.94%,0.98,0.0044,-0.45,0.02,Call,2025-03-12,585.0499877929688
561.00,25.47,23.64,24.25,24.86,9,209,43.92%,0.97,0.0055,-0.56,0.02,Call,2025-03-12,585.0499877929688
562.00,33.57,22.58,23.19,23.79,10,84,39.15%,0.98,0.0047,-0.41,0.02,Call,2025-03-12,585.0499877929688
563.00,-,21.65,22.25,22.85,0,816,40.81%,0.96,0.0062,-0.55,0.02,Call,2025-03-12,585.0499877929688
564.00,-,20.18,21.12,22.05,0,39,31.15%,0.99,0.0033,-0.21,0.01,Call,2025-03-12,585.0499877929688
565.00,21.90,19.69,20.24,20.79,4,561,37.29%,0.96,0.0069,-0.52,0.02,Call,2025-03-12,585.0499877929688
566.00,-,18.67,19.28,19.89,0,"1,527",37.23%,0.96,0.0081,-0.59,0.03,Call,2025-03-12,585.0499877929688
567.00,22.95,17.68,18.63,19.57,380,133,44.45%,0.91,0.0116,-1.14,0.05,Call,2025-03-12,585.0499877929688
568.00,25.52,16.09,16.97,17.84,2,269,0.00%,1.00,0.0000,-0.07,0.00,Call,2025-03-12,585.0499877929688
569.00,-,15.71,16.32,16.92,0,125,33.44%,0.95,0.0108,-0.63,0.03,Call,2025-03-12,585.0499877929688
570.00,15.80,15.00,15.74,16.48,60,"8,260",40.86%,0.89,0.0149,-1.23,0.06,Call,2025-03-12,585.0499877929688
571.00,14.57,13.78,14.34,14.89,20,303,30.61%,0.94,0.0132,-0.64,0.04,Call,2025-03-12,585.0499877929688
572.00,15.02,12.77,13.38,13.99,8,393,29.97%,0.93,0.0152,-0.70,0.04,Call,2025-03-12,585.0499877929688
573.00,19.00,11.76,12.59,13.43,13,"1,597",32.41%,0.89,0.0187,-0.98,0.06,Call,2025-03-12,585.0499877929688
574.00,12.55,10.86,11.29,11.71,52,385,24.14%,0.94,0.0170,-0.53,0.04,Call,2025-03-12,585.0499877929688
575.00,10.55,10.50,10.64,10.77,58,"10,591",29.09%,0.87,0.0232,-0.98,0.06,Call,2025-03-12,585.0499877929688
576.00,9.86,9.59,9.65,9.70,127,596,27.19%,0.87,0.0260,-0.96,0.07,Call,2025-03-12,585.0499877929688
577.00,8.70,8.63,8.70,8.77,79,532,25.88%,0.85,0.0295,-0.98,0.07,Call,2025-03-12,585.0499877929688
578.00,8.00,7.62,7.87,8.11,165,815,25.81%,0.82,0.0334,-1.10,0.08,Call,2025-03-12,585.0499877929688
579.00,7.22,6.99,7.05,7.10,184,"1,003",25.55%,0.78,0.0374,-1.20,0.09,Call,2025-03-12,585.0499877929688
580.00,6.15,6.16,6.27,6.37,587,"1,304",25.36%,0.75,0.0412,-1.29,0.10,Call,2025-03-12,585.0499877929688
581.00,5.52,5.43,5.51,5.59,307,732,25.03%,0.71,0.0450,-1.37,0.11,Call,2025-03-12,585.0499877929688
582.00,4.79,4.74,4.79,4.83,944,912,24.61%,0.66,0.0486,-1.42,0.11,Call,2025-03-12,585.0499877929688
583.00,4.12,4.07,4.13,4.18,"5,136",730,24.36%,0.61,0.0513,-1.47,0.12,Call,2025-03-12,585.0499877929688
584.00,3.52,3.46,3.52,3.58,"5,640",918,24.17%,0.56,0.0533,-1.50,0.12,Call,2025-03-12,585.0499877929688
585.00,2.98,2.95,2.97,2.98,"6,857","24,338",23.95%,0.51,0.0544,-1.50,0.12,Call,2025-03-12,585.0499877929688
586.00,2.47,2.45,2.47,2.48,"8,867",914,23.75%,0.45,0.0545,-1.47,0.12,Call,2025-03-12,585.0499877929688
587.00,1.98,1.97,1.98,2.00,"18,775","1,220",23.24%,0.40,0.0542,-1.40,0.12,Call,2025-03-12,585.0499877929688
588.00,1.65,1.63,1.64,1.65,"18,123","1,555",23.41%,0.34,0.0514,-1.34,0.11,Call,2025-03-12,585.0499877929688
589.00,1.32,1.31,1.32,1.32,"16,515","2,553",23.32%,0.29,0.0483,-1.25,0.11,Call,2025-03-12,585.0499877929688
590.00,1.03,1.03,1.04,1.04,"48,671","10,296",23.18%,0.25,0.0445,-1.14,0.10,Call,2025-03-12,585.0499877929688
591.00,0.80,0.79,0.80,0.80,"23,950","2,605",22.98%,0.20,0.0401,-1.01,0.09,Call,2025-03-12,585.0499877929688
592.00,0.61,0.61,0.62,0.63,"51,910","3,174",23.04%,0.17,0.0353,-0.89,0.08,Call,2025-03-12,585.0499877929688
593.00,0.46,0.45,0.46,0.46,"46,071","3,327",22.77%,0.13,0.0305,-0.75,0.07,Call,2025-03-12,585.0499877929688
594.00,0.36,0.35,0.36,0.36,"52,215","3,302",23.02%,0.11,0.0259,-0.65,0.06,Call,2025-03-12,585.0499877929688
595.00,0.27,0.26,0.27,0.27,"114,567","17,200",23.06%,0.08,0.0216,-0.54,0.05,Call,2025-03-12,585.0499877929688
596.00,0.19,0.19,0.20,0.20,"47,802","3,680",23.09%,0.06,0.0177,-0.45,0.04,Call,2025-03-12,585.0499877929688
597.00,0.15,0.14,0.15,0.15,"56,963","4,679",23.23%,0.05,0.0143,-0.37,0.03,Call,2025-03-12,585.0499877929688
598.00,0.11,0.10,0.11,0.11,"60,757","4,819",23.29%,0.04,0.0114,-0.29,0.02,Call,2025-03-12,585.0499877929688
599.00,0.08,0.07,0.08,0.08,"32,949","4,758",23.34%,0.03,0.0089,-0.23,0.02,Call,2025-03-12,585.0499877929688
600.00,0.06,0.05,0.06,0.06,"75,282","35,306",23.54%,0.02,0.0069,-0.18,0.02,Call,2025-03-12,585.0499877929688
601.00,0.05,0.04,0.05,0.05,"30,070","7,014",24.12%,0.02,0.0057,-0.16,0.01,Call,2025-03-12,585.0499877929688
602.00,0.03,0.03,0.04,0.04,"21,123","6,877",24.52%,0.01,0.0046,-0.13,0.01,Call,2025-03-12,585.0499877929688
603.00,0.01,0.01,0.02,0.02,"19,525","8,046",23.17%,0.01,0.0026,-0.07,0.01,Call,2025-03-12,585.0499877929688
604.00,0.02,0.02,0.03,0.03,"12,258","6,735",25.82%,0.01,0.0032,-0.10,0.01,Call,2025-03-12,585.0499877929688
605.00,0.01,0.01,0.02,0.02,"35,530","22,725",25.41%,0.01,0.0022,-0.07,0.01,Call,2025-03-12,585.0499877929688
606.00,0.01,0.01,0.02,0.02,"10,932","8,160",26.52%,0.01,0.0020,-0.07,0.01,Call,2025-03-12,585.0499877929688
607.00,0.02,0.01,0.02,0.02,"12,456","8,797",27.61%,0.01,0.0019,-0.07,0.00,Call,2025-03-12,585.0499877929688
608.00,0.01,0.01,0.02,0.02,"15,199","16,682",28.71%,0.01,0.0018,-0.07,0.00,Call,2025-03-12,585.0499877929688
609.00,0.01,0.01,0.02,0.02,"7,397","12,186",29.80%,0.01,0.0016,-0.07,0.00,Call,2025-03-12,585.0499877929688
610.00,0.01,0.01,0.02,0.02,"13,848","36,491",30.87%,0.01,0.0015,-0.07,0.00,Call,2025-03-12,585.0499877929688
611.00,0.01,0.01,0.02,0.02,"5,585","18,273",31.95%,0.00,0.0014,-0.07,0.00,Call,2025-03-12,585.0499877929688
612.00,0.01,0.01,0.02,0.02,"3,340","15,147",33.02%,0.00,0.0014,-0.07,0.00,Call,2025-03-12,585.0499877929688
613.00,0.01,0.00,0.01,0.01,"3,447","6,096",30.60%,0.00,0.0006,-0.03,0.00,Call,2025-03-12,585.0499877929688
614.00,0.01,0.00,0.01,0.01,"1,879","8,608",31.57%,0.00,0.0006,-0.03,0.00,Call,2025-03-12,585.0499877929688
615.00,0.01,0.00,0.01,0.01,"3,900","26,163",32.53%,0.00,0.0006,-0.03,0.00,Call,2025-03-12,585.0499877929688
616.00,0.01,0.00,0.01,0.01,768,"5,763",33.49%,0.00,0.0005,-0.03,0.00,Call,2025-03-12,585.0499877929688
617.00,0.01,0.00,0.01,0.01,318,"5,553",34.45%,0.00,0.0005,-0.03,0.00,Call,2025-03-12,585.0499877929688
618.00,0.01,0.00,0.01,0.01,"1,450","4,098",35.40%,0.00,0.0005,-0.03,0.00,Call,2025-03-12,585.0499877929688
619.00,0.01,0.00,0.01,0.01,37,"3,357",36.35%,0.00,0.0005,-0.03,0.00,Call,2025-03-12,585.0499877929688
620.00,0.01,0.00,0.01,0.01,159,"85,369",37.30%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
621.00,0.01,0.00,0.01,0.01,15,"2,992",38.24%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
622.00,0.01,0.00,0.01,0.01,86,"4,656",39.18%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
623.00,0.01,0.00,0.01,0.01,29,"6,952",40.11%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
624.00,0.01,0.00,0.01,0.01,11,"7,027",41.05%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
625.00,0.01,0.00,0.01,0.01,529,"10,279",41.97%,0.00,0.0004,-0.03,0.00,Call,2025-03-12,585.0499877929688
626.00,0.01,0.00,0.01,0.01,23,"2,645",42.90%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
627.00,0.01,0.00,0.01,0.01,22,"2,464",43.82%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
628.00,0.01,0.00,0.01,0.01,36,"3,666",44.74%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
629.00,0.01,0.00,0.01,0.01,51,"2,573",45.66%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
630.00,0.01,0.00,0.01,0.01,63,"10,922",46.57%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
631.00,-,0.00,0.01,0.01,0,"1,724",47.48%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
632.00,-,0.00,0.01,0.01,0,"2,077",48.39%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
633.00,-,0.00,0.01,0.01,0,"1,269",49.29%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
634.00,0.01,0.00,0.01,0.01,1,"1,237",50.20%,0.00,0.0003,-0.03,0.00,Call,2025-03-12,585.0499877929688
635.00,0.01,0.00,0.01,0.01,3,"17,852",51.09%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
636.00,-,0.00,0.01,0.01,0,"1,273",51.99%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
637.00,-,0.00,0.01,0.01,0,"1,311",52.88%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
638.00,-,0.00,0.01,0.01,0,"1,269",53.78%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
639.00,-,0.00,0.01,0.01,0,"1,190",54.66%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
640.00,0.01,0.00,0.01,0.01,1,"4,733",55.55%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
641.00,-,0.00,0.01,0.01,0,"2,971",56.43%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
642.00,-,0.00,0.01,0.01,0,"2,707",57.31%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
643.00,-,0.00,0.01,0.01,0,"1,811",58.19%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
644.00,-,0.00,0.01,0.01,0,"2,002",59.06%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
645.00,-,0.00,0.01,0.01,0,"6,048",59.93%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
646.00,-,0.00,0.01,0.01,0,"5,258",60.80%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
647.00,-,0.00,0.01,0.01,0,"4,343",61.67%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
648.00,-,0.00,0.01,0.01,0,"1,391",62.54%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
649.00,-,0.00,0.01,0.01,0,"1,960",63.40%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
650.00,0.01,0.00,0.01,0.01,1,"6,142",64.27%,0.00,0.0002,-0.03,0.00,Call,2025-03-12,585.0499877929688
655.00,0.01,0.00,0.01,0.01,1,"1,255",68.53%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
660.00,-,0.00,0.01,0.01,0,"2,488",72.75%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
665.00,-,0.00,0.01,0.01,0,967,76.92%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
670.00,-,0.00,0.01,0.01,0,"4,929",81.03%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
675.00,-,0.00,0.01,0.01,0,"2,985",85.09%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
680.00,-,0.00,0.01,0.01,0,"1,596",89.12%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
685.00,-,0.00,0.01,0.01,0,382,93.10%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
690.00,-,0.00,0.01,0.01,0,589,97.03%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
695.00,0.01,0.00,0.01,0.01,1,694,100.93%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
700.00,-,0.00,0.01,0.01,0,"1,351",104.77%,0.00,0.0001,-0.03,0.00,Call,2025-03-12,585.0499877929688
360.00,0.01,0.00,0.01,0.01,1,"4,312",270.51%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
365.00,-,0.00,0.01,0.01,0,"7,118",263.23%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
370.00,-,0.00,0.01,0.01,0,"2,279",256.03%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
375.00,-,0.00,0.01,0.01,0,"2,571",248.93%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
380.00,-,0.00,0.01,0.01,0,977,241.92%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
385.00,-,0.00,0.01,0.01,0,"1,985",234.98%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
390.00,-,0.00,0.01,0.01,0,"1,430",228.14%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
395.00,-,0.00,0.01,0.01,0,"9,688",221.37%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
400.00,-,0.00,0.01,0.01,0,"5,256",214.68%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
405.00,-,0.00,0.01,0.01,0,"2,075",208.07%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
410.00,-,0.00,0.01,0.01,0,"2,037",201.52%,0.00,0.0000,-0.04,0.00,Put,2025-03-12,585.0499877929688
415.00,-,0.00,0.01,0.01,0,"82,255",195.05%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
420.00,-,0.00,0.01,0.01,0,"82,926",188.64%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
425.00,-,0.00,0.01,0.01,0,"4,736",182.31%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
430.00,-,0.00,0.01,0.01,0,"3,808",176.04%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
435.00,-,0.00,0.01,0.01,0,"3,660",169.83%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
440.00,-,0.00,0.01,0.01,0,"3,397",163.68%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
445.00,-,0.00,0.01,0.01,0,"5,628",157.59%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
450.00,0.01,0.00,0.01,0.01,2,"8,686",151.55%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
455.00,-,0.00,0.01,0.01,0,"6,342",145.57%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
460.00,-,0.00,0.01,0.01,0,"1,675",139.64%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
465.00,-,0.00,0.01,0.01,0,"151,309",133.78%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
470.00,0.01,0.00,0.01,0.01,212,"153,598",127.95%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
475.00,-,0.00,0.01,0.01,0,"2,586",122.17%,0.00,0.0000,-0.03,0.00,Put,2025-03-12,585.0499877929688
480.00,-,0.00,0.01,0.01,0,"16,398",116.44%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
485.00,0.01,0.00,0.01,0.01,1,"1,217",110.75%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
490.00,0.01,0.00,0.01,0.01,16,"1,570",105.11%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
495.00,0.01,0.00,0.01,0.01,5,"3,487",99.51%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
500.00,0.01,0.00,0.01,0.01,70,"4,462",93.94%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
504.00,0.01,0.00,0.01,0.01,5,"2,133",89.50%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
505.00,0.01,0.00,0.01,0.01,33,"2,991",88.41%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
506.00,0.01,0.00,0.01,0.01,91,"1,637",87.30%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
507.00,-,0.00,0.01,0.01,0,426,86.20%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
508.00,-,0.00,0.01,0.01,0,874,85.10%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
509.00,-,0.00,0.01,0.01,0,"4,188",84.00%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
510.00,0.01,0.00,0.01,0.01,52,"9,599",82.90%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
511.00,-,0.00,0.01,0.01,0,"1,835",81.81%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
512.00,0.01,0.00,0.01,0.01,78,"4,494",80.72%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
513.00,0.01,0.00,0.01,0.01,20,"4,098",79.62%,0.00,0.0001,-0.03,0.00,Put,2025-03-12,585.0499877929688
514.00,0.01,0.01,0.02,0.02,"4,060","2,447",86.30%,0.00,0.0002,-0.08,0.00,Put,2025-03-12,585.0499877929688
515.00,0.01,0.01,0.02,0.02,"4,137","76,053",85.12%,0.00,0.0002,-0.08,0.00,Put,2025-03-12,585.0499877929688
516.00,0.01,0.01,0.02,0.02,1,"1,184",83.93%,0.00,0.0002,-0.08,0.00,Put,2025-03-12,585.0499877929688
517.00,0.01,0.01,0.02,0.02,466,"3,633",82.75%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
518.00,0.01,0.01,0.02,0.02,465,"2,222",81.57%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
519.00,0.01,0.01,0.02,0.02,350,"1,411",80.39%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
520.00,0.01,0.01,0.02,0.02,290,"81,203",79.21%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
521.00,0.01,0.01,0.02,0.02,47,"3,195",78.04%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
522.00,0.01,0.01,0.02,0.02,604,"2,030",76.86%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
523.00,0.01,0.01,0.02,0.02,"4,274","1,704",75.68%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
524.00,0.01,0.01,0.02,0.02,904,"1,231",74.50%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
525.00,0.01,0.01,0.02,0.02,"4,304","13,034",73.34%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
526.00,0.01,0.01,0.02,0.02,247,"1,602",72.16%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
527.00,0.01,0.01,0.02,0.02,319,"3,664",70.99%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
528.00,0.01,0.01,0.02,0.02,221,"1,816",69.82%,0.00,0.0003,-0.08,0.00,Put,2025-03-12,585.0499877929688
529.00,0.01,0.01,0.02,0.02,378,"1,125",68.65%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
530.00,0.01,0.01,0.02,0.02,685,"10,009",67.48%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
531.00,0.01,0.01,0.02,0.02,189,"1,174",66.30%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
532.00,0.01,0.01,0.02,0.02,212,"1,467",65.14%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
533.00,0.01,0.01,0.02,0.02,313,"2,460",63.97%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
534.00,0.01,0.01,0.02,0.02,82,"2,441",62.80%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
535.00,0.01,0.01,0.02,0.02,60,"5,542",61.63%,0.00,0.0004,-0.08,0.00,Put,2025-03-12,585.0499877929688
536.00,0.02,0.02,0.03,0.03,399,"2,502",63.69%,0.00,0.0006,-0.12,0.00,Put,2025-03-12,585.0499877929688
537.00,0.02,0.02,0.03,0.03,279,"1,501",62.47%,0.00,0.0006,-0.12,0.00,Put,2025-03-12,585.0499877929688
538.00,0.02,0.02,0.03,0.03,236,689,61.26%,0.00,0.0007,-0.12,0.00,Put,2025-03-12,585.0499877929688
539.00,0.03,0.02,0.03,0.03,398,"23,096",60.04%,0.00,0.0007,-0.12,0.00,Put,2025-03-12,585.0499877929688
